stock, date, compound score
BABA,2014-12-24,0.2202
BABA,2014-12-26,-0.44125000000000003
BABA,2014-12-27,0.22100526315789476
BABA,2014-12-28,0.18015
BABA,2014-12-29,0.25095000000000006
BABA,2014-12-30,0.18218750000000003
BABA,2014-12-31,0.2476352941176471
BABA,2015-01-01,0.22600555555555557
BABA,2015-01-02,0.20044285714285714
BABA,2015-01-03,0.26335
BABA,2015-01-05,0.230325
BABA,2015-01-06,0.20040000000000002
BABA,2015-01-07,0.0
BABA,2015-01-08,0.22568000000000002
BABA,2015-01-09,-0.039539999999999985
BABA,2015-01-10,0.0
BABA,2015-01-11,-0.0683
BABA,2015-01-12,-0.05129999999999999
BABA,2015-01-13,0.148
BABA,2015-01-14,0.1887111111111111
BABA,2015-01-15,0.09466666666666668
BABA,2015-01-16,-0.10532222222222222
BABA,2015-01-18,-0.2202
BABA,2015-01-19,0.0
BABA,2015-01-20,-0.123475
BABA,2015-01-21,0.1045
BABA,2015-01-22,0.07636
BABA,2015-01-23,0.0
BABA,2015-01-26,0.18891999999999998
BABA,2015-01-27,0.10042222222222222
BABA,2015-01-28,-0.06299999999999999
BABA,2015-01-29,-0.03127931034482758
BABA,2015-01-30,-0.20876363636363637
BABA,2015-01-31,0.012333333333333344
BABA,2015-02-01,0.09152
BABA,2015-02-02,0.118475
BABA,2015-02-03,-0.008719999999999983
BABA,2015-02-04,0.0244
BABA,2015-02-05,-0.033716666666666666
BABA,2015-02-06,0.417425
BABA,2015-02-07,0.0
BABA,2015-02-09,0.0866
BABA,2015-02-10,0.04008571428571429
BABA,2015-02-11,0.36755
BABA,2015-02-12,0.18665714285714288
BABA,2015-02-13,-0.10606666666666666
BABA,2015-02-14,0.0
BABA,2015-02-16,0.11316666666666668
BABA,2015-02-17,-0.18869999999999998
BABA,2015-02-18,0.24566666666666667
BABA,2015-02-19,0.116175
BABA,2015-02-20,-0.00044000000000000706
BABA,2015-02-22,0.0
BABA,2015-02-23,-0.0172
BABA,2015-02-24,0.0
BABA,2015-02-25,0.06369
BABA,2015-02-26,0.20163333333333333
BABA,2015-02-27,-0.08372857142857142
BABA,2015-02-28,-0.19063333333333332
BABA,2015-03-01,0.5081
BABA,2015-03-02,-0.04297500000000001
BABA,2015-03-03,0.03234285714285714
BABA,2015-03-04,-0.02281428571428571
BABA,2015-03-05,0.021631818181818186
BABA,2015-03-06,0.17277142857142858
BABA,2015-03-07,0.1779
BABA,2015-03-09,0.033424999999999996
BABA,2015-03-10,-0.025739999999999996
BABA,2015-03-11,0.16535
BABA,2015-03-12,0.04470000000000001
BABA,2015-03-13,0.0
BABA,2015-03-14,-0.0386
BABA,2015-03-15,0.296
BABA,2015-03-16,0.02623333333333333
BABA,2015-03-17,0.05303333333333333
BABA,2015-03-18,0.022050000000000007
BABA,2015-03-19,0.2314333333333333
BABA,2015-03-20,0.11726999999999999
BABA,2015-03-21,0.0
BABA,2015-03-22,0.3612
BABA,2015-03-23,0.7579
BABA,2015-03-24,-0.1591
BABA,2015-03-25,0.0
BABA,2015-03-26,0.17375000000000002
BABA,2015-03-27,0.5896
BABA,2015-03-28,0.0
BABA,2015-03-29,0.4210333333333333
BABA,2015-03-30,0.146475
BABA,2015-03-31,0.0209
BABA,2015-04-01,0.011022222222222223
BABA,2015-04-02,0.0
BABA,2015-04-03,0.10115
BABA,2015-04-04,0.5707
BABA,2015-04-05,-0.17
BABA,2015-04-06,-0.34
BABA,2015-04-07,-0.11315
BABA,2015-04-08,0.524275
BABA,2015-04-09,0.061887500000000005
BABA,2015-04-10,0.019844444444444456
BABA,2015-04-12,0.0
BABA,2015-04-13,0.088
BABA,2015-04-14,0.04538
BABA,2015-04-15,-0.1447
BABA,2015-04-16,0.5379
BABA,2015-04-17,0.035699999999999996
BABA,2015-04-19,-0.1591
BABA,2015-04-20,-0.11293333333333333
BABA,2015-04-21,0.2676
BABA,2015-04-22,0.006216666666666666
BABA,2015-04-23,-0.022733333333333328
BABA,2015-04-24,0.46865
BABA,2015-04-25,0.2377
BABA,2015-04-27,0.11797142857142857
BABA,2015-04-28,0.34099999999999997
BABA,2015-04-30,0.3612
BABA,2015-05-01,0.40005
BABA,2015-05-02,0.0
BABA,2015-05-03,0.52235
BABA,2015-05-04,0.1976875
BABA,2015-05-05,0.16883636363636365
BABA,2015-05-06,0.20165
BABA,2015-05-07,0.090172
BABA,2015-05-08,0.026916666666666672
BABA,2015-05-09,0.030355555555555556
BABA,2015-05-10,0.179375
BABA,2015-05-11,0.027866666666666668
BABA,2015-05-12,-0.024733333333333333
BABA,2015-05-13,-0.03415
BABA,2015-05-14,0.0
BABA,2015-05-15,0.04954444444444444
BABA,2015-05-16,-0.0502375
BABA,2015-05-17,0.045533333333333335
BABA,2015-05-18,0.03845000000000002
BABA,2015-05-20,0.08473750000000002
BABA,2015-05-21,0.09562142857142857
BABA,2015-05-22,0.00953
BABA,2015-05-23,0.0
BABA,2015-05-24,0.0
BABA,2015-05-25,0.05735
BABA,2015-05-26,0.1128076923076923
BABA,2015-05-27,0.1724
BABA,2015-05-28,0.13954285714285714
BABA,2015-05-29,-0.1137
BABA,2015-05-30,0.074
BABA,2015-05-31,0.0808857142857143
BABA,2015-06-01,0.10533999999999999
BABA,2015-06-02,-0.153
BABA,2015-06-03,0.0
BABA,2015-06-04,0.296
BABA,2015-06-06,0.45545
BABA,2015-06-08,0.0592375
BABA,2015-06-09,0.13001875000000002
BABA,2015-06-10,0.21984166666666663
BABA,2015-06-11,-0.05846666666666667
BABA,2015-06-12,0.08476363636363637
BABA,2015-06-14,0.090925
BABA,2015-06-15,0.1126
BABA,2015-06-16,0.15409166666666665
BABA,2015-06-17,0.13154444444444444
BABA,2015-06-18,0.10317000000000001
BABA,2015-06-19,0.23035555555555554
BABA,2015-06-20,-0.00464
BABA,2015-06-21,0.09388571428571428
BABA,2015-06-22,-0.2997
BABA,2015-06-24,0.1905
BABA,2015-06-25,-0.09686250000000002
BABA,2015-06-26,0.011399999999999993
BABA,2015-06-27,0.0
BABA,2015-06-28,0.17614999999999997
BABA,2015-06-29,0.24235
BABA,2015-06-30,0.2849
BABA,2015-07-01,0.11988000000000001
BABA,2015-07-02,0.3294
BABA,2015-07-03,0.4275333333333333
BABA,2015-07-04,0.13873333333333335
BABA,2015-07-05,0.12765
BABA,2015-07-06,0.0
BABA,2015-07-07,0.27585
BABA,2015-07-09,0.0
BABA,2015-07-10,0.036930000000000004
BABA,2015-07-11,0.27565
BABA,2015-07-12,0.24331666666666665
BABA,2015-07-13,0.15253333333333333
BABA,2015-07-14,-0.11333333333333334
BABA,2015-07-15,0.0222375
BABA,2015-07-16,0.23151000000000002
BABA,2015-07-17,0.1360111111111111
BABA,2015-07-18,0.142675
BABA,2015-07-19,0.050575
BABA,2015-07-20,0.030389999999999993
BABA,2015-07-21,-0.03425555555555557
BABA,2015-07-22,-0.007689999999999997
BABA,2015-07-23,0.06099
BABA,2015-07-24,0.021450000000000004
BABA,2015-07-25,0.06896666666666668
BABA,2015-07-27,0.12040000000000001
BABA,2015-07-28,-0.032836363636363636
BABA,2015-07-29,0.0
BABA,2015-07-30,0.29214
BABA,2015-07-31,0.13935
BABA,2015-08-01,-0.09106666666666667
BABA,2015-08-02,0.06912857142857144
BABA,2015-08-03,0.023776923076923077
BABA,2015-08-05,0.09691999999999999
BABA,2015-08-06,0.012775000000000002
BABA,2015-08-07,0.11456666666666665
BABA,2015-08-08,0.2553
BABA,2015-08-09,0.2023
BABA,2015-08-10,0.06442222222222221
BABA,2015-08-11,0.0526875
BABA,2015-08-12,0.012603703703703707
BABA,2015-08-13,0.04631999999999999
BABA,2015-08-14,0.0
BABA,2015-08-16,0.1779
BABA,2015-08-17,0.2155
BABA,2015-08-18,0.1178
BABA,2015-08-19,-0.03163333333333335
BABA,2015-08-20,-0.056575
BABA,2015-08-21,0.058185714285714285
BABA,2015-08-22,-0.13395
BABA,2015-08-24,0.04402500000000001
BABA,2015-08-25,0.04933333333333333
BABA,2015-08-26,0.15771666666666664
BABA,2015-08-27,-0.01915454545454545
BABA,2015-08-28,0.21063333333333334
BABA,2015-08-29,0.4033
BABA,2015-08-30,-0.008066666666666666
BABA,2015-08-31,0.14851999999999999
BABA,2015-09-01,0.0791
BABA,2015-09-02,0.08895
BABA,2015-09-04,0.064
BABA,2015-09-06,0.3182
BABA,2015-09-08,0.031072727272727276
BABA,2015-09-09,0.045
BABA,2015-09-10,0.1468
BABA,2015-09-11,0.1099
BABA,2015-09-12,-0.005085714285714281
BABA,2015-09-13,0.5859
BABA,2015-09-14,-0.07860833333333334
BABA,2015-09-15,-0.10785454545454544
BABA,2015-09-16,0.17
BABA,2015-09-19,0.2380333333333334
BABA,2015-09-20,0.18398108108108116
BABA,2015-09-21,0.1476791666666667
BABA,2015-09-22,0.32865
BABA,2015-09-23,0.014349999999999988
BABA,2015-09-24,0.22374
BABA,2015-09-25,0.12404285714285715
BABA,2015-09-26,0.0
BABA,2015-09-27,0.09215555555555556
BABA,2015-09-28,0.264625
BABA,2015-09-29,0.056772727272727266
BABA,2015-09-30,0.16693333333333332
BABA,2015-10-01,0.11717999999999999
BABA,2015-10-02,0.12872727272727272
BABA,2015-10-03,0.5376
BABA,2015-10-05,0.15105
BABA,2015-10-06,0.05369999999999999
BABA,2015-10-07,0.17316666666666666
BABA,2015-10-08,0.14049999999999999
BABA,2015-10-09,0.14862222222222224
BABA,2015-10-10,0.0
BABA,2015-10-12,0.05904
BABA,2015-10-13,-0.0344375
BABA,2015-10-14,0.10756000000000002
BABA,2015-10-15,0.04523333333333334
BABA,2015-10-16,0.028400000000000012
BABA,2015-10-18,0.0
BABA,2015-10-19,0.1037
BABA,2015-10-20,0.0
BABA,2015-10-21,0.0
BABA,2015-10-22,0.074
BABA,2015-10-23,0.11076666666666667
BABA,2015-10-24,0.0
BABA,2015-10-25,0.0
BABA,2015-10-26,0.13142857142857142
BABA,2015-10-27,0.23174814814814812
BABA,2015-10-28,-0.060340000000000005
BABA,2015-10-29,0.10693333333333332
BABA,2015-10-30,0.0
BABA,2015-10-31,0.0
BABA,2015-11-01,0.29295
BABA,2015-11-02,0.10016249999999999
BABA,2015-11-03,-0.038275
BABA,2015-11-04,0.04104444444444445
BABA,2015-11-05,-0.16463333333333333
BABA,2015-11-06,0.0972875
BABA,2015-11-07,0.09531666666666666
BABA,2015-11-08,0.19396
BABA,2015-11-09,0.17759999999999998
BABA,2015-11-10,0.31065000000000004
BABA,2015-11-11,0.14964117647058822
BABA,2015-11-12,-0.08062857142857142
BABA,2015-11-13,-0.09625000000000002
BABA,2015-11-14,0.1702
BABA,2015-11-15,0.0
BABA,2015-11-16,0.0
BABA,2015-11-17,0.14825
BABA,2015-11-18,0.056025000000000005
BABA,2015-11-19,0.2044
BABA,2015-11-20,0.17809999999999998
BABA,2015-11-21,0.0
BABA,2015-11-22,0.0
BABA,2015-11-23,0.15981428571428571
BABA,2015-11-24,0.2235
BABA,2015-11-25,0.38545
BABA,2015-11-26,0.0
BABA,2015-11-28,0.6486
BABA,2015-11-29,0.21661666666666668
BABA,2015-12-01,0.12765
BABA,2015-12-02,0.03544285714285716
BABA,2015-12-03,0.15461111111111114
BABA,2015-12-04,0.24532500000000002
BABA,2015-12-05,0.0
BABA,2015-12-06,0.0
BABA,2015-12-07,0.0
BABA,2015-12-08,0.6528499999999999
BABA,2015-12-09,-0.023619999999999995
BABA,2015-12-10,0.296
BABA,2015-12-11,-0.04255
BABA,2015-12-12,0.22950000000000004
BABA,2015-12-13,0.0
BABA,2015-12-14,0.3636
BABA,2015-12-15,0.1326
BABA,2015-12-20,0.11315
BABA,2015-12-21,0.17816
BABA,2015-12-22,0.09545
BABA,2015-12-23,0.12685714285714286
BABA,2015-12-24,-0.1909
BABA,2015-12-25,0.18745
BABA,2015-12-26,0.21729999999999997
BABA,2015-12-27,0.3612
BABA,2015-12-28,0.0
BABA,2015-12-30,0.2023
BABA,2015-12-31,0.0
BAC,2014-01-01,0.418
BAC,2014-01-02,0.0066375000000000114
BAC,2014-01-03,0.14765
BAC,2014-01-06,-0.011199999999999995
BAC,2014-01-07,0.146475
BAC,2014-01-08,0.10702857142857145
BAC,2014-01-10,-0.164
BAC,2014-01-11,0.0
BAC,2014-01-12,-0.3612
BAC,2014-01-14,-0.08808
BAC,2014-01-15,0.028305882352941188
BAC,2014-01-16,0.07018333333333332
BAC,2014-01-19,0.4019
BAC,2014-01-20,0.0533
BAC,2014-01-21,-0.3548
BAC,2014-01-22,0.0
BAC,2014-01-23,0.30213999999999996
BAC,2014-01-24,-0.16463333333333333
BAC,2014-01-25,-0.4939
BAC,2014-01-26,0.08578
BAC,2014-01-27,0.025733333333333334
BAC,2014-01-28,0.0772
BAC,2014-01-29,0.0713875
BAC,2014-01-30,-0.0822
BAC,2014-01-31,-0.12765
BAC,2014-02-01,0.33525
BAC,2014-02-02,0.0
BAC,2014-02-03,0.2553
BAC,2014-02-04,0.1426
BAC,2014-02-05,-0.18076666666666666
BAC,2014-02-07,-0.133575
BAC,2014-02-08,0.0
BAC,2014-02-10,0.5423
BAC,2014-02-11,0.19390000000000002
BAC,2014-02-12,0.431
BAC,2014-02-14,-0.10296666666666666
BAC,2014-02-16,0.0
BAC,2014-02-18,0.10953333333333333
BAC,2014-02-19,0.0
BAC,2014-02-20,-0.16125
BAC,2014-02-21,0.10212000000000002
BAC,2014-02-22,-0.19595
BAC,2014-02-24,0.0
BAC,2014-02-25,0.0
BAC,2014-02-26,-0.12040000000000001
BAC,2014-02-27,0.0
BAC,2014-02-28,0.0
BAC,2014-03-01,0.0
BAC,2014-03-02,0.0
BAC,2014-03-03,0.19317499999999999
BAC,2014-03-04,0.08735
BAC,2014-03-05,0.12853333333333333
BAC,2014-03-06,0.35673333333333335
BAC,2014-03-07,0.06917142857142858
BAC,2014-03-09,-0.4215
BAC,2014-03-10,0.0
BAC,2014-03-11,-0.24964999999999998
BAC,2014-03-12,0.0
BAC,2014-03-13,0.11869999999999999
BAC,2014-03-14,0.01203333333333334
BAC,2014-03-15,0.0
BAC,2014-03-16,0.0
BAC,2014-03-17,-0.20413333333333336
BAC,2014-03-18,0.285375
BAC,2014-03-19,0.1591
BAC,2014-03-20,-0.10026428571428572
BAC,2014-03-21,-0.17984285714285717
BAC,2014-03-22,0.7545
BAC,2014-03-24,0.06813333333333331
BAC,2014-03-25,0.0
BAC,2014-03-26,-0.019699999999999995
BAC,2014-03-27,-0.07104285714285714
BAC,2014-03-28,-0.03551428571428573
BAC,2014-03-29,-0.04235
BAC,2014-03-31,-0.07808000000000001
BAC,2014-04-01,0.0
BAC,2014-04-02,0.0
BAC,2014-04-03,-0.135575
BAC,2014-04-04,0.6808
BAC,2014-04-05,-0.6249
BAC,2014-04-06,0.014699999999999986
BAC,2014-04-07,0.057060000000000013
BAC,2014-04-08,0.6705
BAC,2014-04-09,-0.5719
BAC,2014-04-10,0.06988125
BAC,2014-04-11,0.17101904761904768
BAC,2014-04-12,0.05268571428571429
BAC,2014-04-14,0.1629857142857143
BAC,2014-04-15,0.17321666666666669
BAC,2014-04-16,0.08849999999999998
BAC,2014-04-17,0.10533999999999999
BAC,2014-04-19,0.0
BAC,2014-04-21,0.2294
BAC,2014-04-22,0.0
BAC,2014-04-23,0.0
BAC,2014-04-24,0.1316
BAC,2014-04-25,-0.34054999999999996
BAC,2014-04-26,0.192925
BAC,2014-04-27,0.04526666666666667
BAC,2014-04-28,0.21256666666666665
BAC,2014-04-29,0.23484999999999998
BAC,2014-04-30,0.2327777777777778
BAC,2014-05-01,0.0
BAC,2014-05-02,-0.03441999999999999
BAC,2014-05-03,-0.125
BAC,2014-05-04,0.4019
BAC,2014-05-05,0.0
BAC,2014-05-06,0.16423333333333334
BAC,2014-05-07,0.08231666666666666
BAC,2014-05-08,-0.3548
BAC,2014-05-09,-0.12413999999999999
BAC,2014-05-10,0.0
BAC,2014-05-12,0.0
BAC,2014-05-13,0.26124
BAC,2014-05-15,-0.8126
BAC,2014-05-16,0.5859
BAC,2014-05-19,-0.10853333333333333
BAC,2014-05-20,0.0679
BAC,2014-05-21,0.03654
BAC,2014-05-22,-0.032100000000000004
BAC,2014-05-23,0.24352500000000002
BAC,2014-05-24,0.0
BAC,2014-05-26,0.0
BAC,2014-05-27,0.05369090909090908
BAC,2014-05-28,0.1662777777777778
BAC,2014-05-29,0.411
BAC,2014-05-30,0.3602230769230769
BAC,2014-05-31,0.0
BAC,2014-06-02,0.3664
BAC,2014-06-03,0.06616
BAC,2014-06-04,-0.07955
BAC,2014-06-05,0.36626
BAC,2014-06-06,0.10854444444444443
BAC,2014-06-07,0.025066666666666668
BAC,2014-06-08,0.31845
BAC,2014-06-09,-0.05943333333333334
BAC,2014-06-10,0.0
BAC,2014-06-11,0.3597
BAC,2014-06-12,0.34502499999999997
BAC,2014-06-13,-0.0023249999999999937
BAC,2014-06-15,0.0
BAC,2014-06-16,0.0
BAC,2014-06-19,0.0
BAC,2014-06-21,0.0
BAC,2014-06-23,0.70425
BAC,2014-06-24,0.074
BAC,2014-06-26,0.09664999999999999
BAC,2014-06-27,0.08333333333333333
BAC,2014-06-28,0.0
BAC,2014-06-30,0.2165
BAC,2014-07-01,0.042666666666666665
BAC,2014-07-02,-0.15228999999999998
BAC,2014-07-03,-0.16352
BAC,2014-07-04,0.2423
BAC,2014-07-05,0.24086
BAC,2014-07-06,0.5758
BAC,2014-07-07,0.072475
BAC,2014-07-08,0.0
BAC,2014-07-09,0.0
BAC,2014-07-10,0.0
BAC,2014-07-11,0.14327142857142858
BAC,2014-07-12,0.1806
BAC,2014-07-13,0.0
BAC,2014-07-14,0.11175
BAC,2014-07-15,0.0
BAC,2014-07-16,0.076505
BAC,2014-07-17,0.04464347826086957
BAC,2014-07-18,0.39705
BAC,2014-07-19,0.1901
BAC,2014-07-20,0.0
BAC,2014-07-21,0.7964
BAC,2014-07-22,0.15175
BAC,2014-07-23,0.0
BAC,2014-07-24,0.021150000000000002
BAC,2014-07-25,0.0
BAC,2014-07-26,0.0
BAC,2014-07-28,0.0
BAC,2014-07-30,-0.5401750000000001
BAC,2014-07-31,-0.19313333333333335
BAC,2014-08-02,0.21750000000000003
BAC,2014-08-03,0.17020000000000002
BAC,2014-08-04,0.0
BAC,2014-08-09,0.2202
BAC,2014-08-11,-0.125
BAC,2014-08-14,-0.2499
BAC,2014-08-15,0.0
BAC,2014-08-16,0.0
BAC,2014-08-17,0.4576
BAC,2014-08-18,0.0
BAC,2014-08-19,0.21645
BAC,2014-08-20,0.0
BAC,2014-08-21,0.15115714285714288
BAC,2014-08-22,-0.105225
BAC,2014-08-23,-0.09866666666666667
BAC,2014-08-24,0.12963333333333332
BAC,2014-08-25,0.0
BAC,2014-08-26,0.0
BAC,2014-08-27,0.056220000000000006
BAC,2014-08-28,0.015328571428571426
BAC,2014-08-30,0.0
BAC,2014-08-31,0.0
BAC,2014-09-01,0.0
BAC,2014-09-02,0.0
BAC,2014-09-03,-0.12078
BAC,2014-09-04,0.4915
BAC,2014-09-05,0.0172
BAC,2014-09-06,0.16200000000000003
BAC,2014-09-07,0.35046666666666665
BAC,2014-09-08,0.299575
BAC,2014-09-09,0.26726
BAC,2014-09-10,0.06589999999999999
BAC,2014-09-11,-0.02054
BAC,2014-09-12,0.11438
BAC,2014-09-14,0.0
BAC,2014-09-15,0.0
BAC,2014-09-16,0.25
BAC,2014-09-17,0.0
BAC,2014-09-18,0.0
BAC,2014-09-19,0.24695
BAC,2014-09-20,0.0
BAC,2014-09-21,0.0
BAC,2014-09-22,0.03608333333333332
BAC,2014-09-29,0.17020000000000002
BAC,2014-09-30,0.23322500000000002
BAC,2014-10-01,0.295425
BAC,2014-10-02,-0.028380000000000006
BAC,2014-10-05,0.0
BAC,2014-10-06,0.0
BAC,2014-10-07,-0.125
BAC,2014-10-08,0.33499999999999996
BAC,2014-10-10,0.1531
BAC,2014-10-11,0.5837
BAC,2014-10-12,0.05135
BAC,2014-10-13,0.0
BAC,2014-10-14,-0.0778
BAC,2014-10-15,0.051111111111111114
BAC,2014-10-16,0.34308333333333335
BAC,2014-10-17,0.0
BAC,2014-10-18,0.0
BAC,2014-10-19,-0.3201
BAC,2014-10-20,0.0
BAC,2014-10-21,-0.00994375
BAC,2014-10-22,-0.5106
BAC,2014-10-25,0.0
BAC,2014-10-27,-0.05983333333333332
BAC,2014-10-28,-0.004972972972972973
BAC,2014-10-29,0.08895
BAC,2014-10-30,-0.18076666666666666
BAC,2014-10-31,-0.5994
BAC,2014-11-02,-0.10704
BAC,2014-11-03,-0.39225
BAC,2014-11-04,0.2263
BAC,2014-11-06,0.05148333333333333
BAC,2014-11-07,0.28076666666666666
BAC,2014-11-08,0.0
BAC,2014-11-24,0.32137499999999997
BAC,2014-11-25,-0.1909
BAC,2014-11-26,-0.21435
BAC,2014-11-30,0.0
BAC,2014-12-01,0.0
BAC,2014-12-02,0.0
BAC,2014-12-03,0.08895
BAC,2014-12-04,0.0
BAC,2014-12-05,0.318
BAC,2014-12-07,0.0
BAC,2014-12-08,0.2833833333333334
BAC,2014-12-09,0.10212000000000002
BAC,2014-12-10,0.22646666666666668
BAC,2014-12-11,-0.8271
BAC,2014-12-13,0.29295
BAC,2014-12-14,0.0
BAC,2014-12-15,0.0
BAC,2014-12-16,0.1832
BAC,2014-12-17,0.027150000000000007
BAC,2014-12-18,0.1366
BAC,2014-12-19,0.2986666666666667
BAC,2014-12-22,-0.0516
BAC,2014-12-23,-0.03845
BAC,2014-12-26,0.0
BAC,2014-12-27,0.2294
BAC,2014-12-28,0.1027
BAC,2014-12-29,0.475325
BAC,2014-12-30,0.4404
BAC,2014-12-31,0.0
BAC,2015-01-02,0.2023
BAC,2015-01-05,0.3818
BAC,2015-01-06,0.100075
BAC,2015-01-07,0.0
BAC,2015-01-09,0.2787
BAC,2015-01-10,0.0
BAC,2015-01-12,0.16973333333333332
BAC,2015-01-13,0.1892
BAC,2015-01-14,0.3062
BAC,2015-01-15,-0.06756
BAC,2015-01-16,-0.22188
BAC,2015-01-17,0.4389
BAC,2015-01-18,0.0
BAC,2015-01-19,0.4389
BAC,2015-01-20,0.2827
BAC,2015-01-21,0.0
BAC,2015-01-22,0.07396
BAC,2015-01-23,0.0
BAC,2015-01-24,0.0
BAC,2015-01-25,0.0
BAC,2015-01-26,-0.21545
BAC,2015-01-27,0.5248666666666667
BAC,2015-01-28,0.22319999999999998
BAC,2015-01-29,0.0937
BAC,2015-01-30,0.0
BAC,2015-02-01,0.008099999999999996
BAC,2015-02-02,0.0
BAC,2015-02-03,0.06146666666666667
BAC,2015-02-04,0.6705
BAC,2015-02-05,-0.03168333333333332
BAC,2015-02-06,0.37601666666666667
BAC,2015-02-10,0.148
BAC,2015-02-11,0.148
BAC,2015-02-12,0.06743333333333333
BAC,2015-02-13,0.2801
BAC,2015-02-14,0.0
BAC,2015-02-15,0.17556666666666665
BAC,2015-02-17,0.1511
BAC,2015-02-18,-0.12040000000000001
BAC,2015-02-19,0.09176
BAC,2015-02-20,-0.09106666666666667
BAC,2015-02-21,0.036575
BAC,2015-02-24,-0.212
BAC,2015-02-25,0.328
BAC,2015-02-26,-0.0251
BAC,2015-02-27,-0.0163
BAC,2015-02-28,-0.08333333333333333
BAC,2015-03-01,-0.5106
BAC,2015-03-02,0.25723333333333337
BAC,2015-03-03,0.14845000000000003
BAC,2015-03-04,0.4576
BAC,2015-03-05,0.04019
BAC,2015-03-06,0.15005714285714286
BAC,2015-03-09,-0.2732
BAC,2015-03-10,0.4404
BAC,2015-03-11,-0.06596666666666667
BAC,2015-03-12,-0.2084857142857143
BAC,2015-03-13,0.28595
BAC,2015-03-14,0.0
BAC,2015-03-15,0.0
BAC,2015-03-16,-0.5415
BAC,2015-03-17,0.29885
BAC,2015-03-18,0.0
BAC,2015-03-19,0.1463
BAC,2015-03-20,0.0
BAC,2015-03-21,-0.03125
BAC,2015-03-23,0.140575
BAC,2015-03-24,-0.05135
BAC,2015-03-25,0.0
BAC,2015-03-26,0.12040000000000001
BAC,2015-03-27,0.058671428571428576
BAC,2015-03-30,-0.055999999999999994
BAC,2015-03-31,0.0
BAC,2015-04-01,0.0
BAC,2015-04-02,0.4708
BAC,2015-04-03,0.4389
BAC,2015-04-05,0.0
BAC,2015-04-06,0.0
BAC,2015-04-07,0.037750000000000034
BAC,2015-04-09,0.11435
BAC,2015-04-10,-0.025675
BAC,2015-04-11,0.0
BAC,2015-04-12,0.0
BAC,2015-04-13,0.24128000000000002
BAC,2015-04-14,0.09866666666666667
BAC,2015-04-15,0.044025
BAC,2015-04-16,0.010771428571428574
BAC,2015-04-17,-0.20095
BAC,2015-04-20,0.4404
BAC,2015-04-21,0.0
BAC,2015-04-22,-0.10946000000000003
BAC,2015-04-23,0.0
BAC,2015-04-27,0.8221
BAC,2015-04-28,0.08861666666666666
BAC,2015-04-30,0.5106
BAC,2015-05-01,-0.1264
BAC,2015-05-03,-0.3182
BAC,2015-05-04,0.0
BAC,2015-05-05,0.22236666666666663
BAC,2015-05-06,0.5459
BAC,2015-05-07,0.4324333333333333
BAC,2015-05-08,0.148
BAC,2015-05-09,0.228825
BAC,2015-05-10,0.0
BAC,2015-05-11,-0.02933333333333334
BAC,2015-05-12,0.2512125
BAC,2015-05-13,0.4019
BAC,2015-05-14,0.0
BAC,2015-05-15,-0.0256
BAC,2015-05-16,0.04569999999999999
BAC,2015-05-17,-0.14345
BAC,2015-05-18,0.09486666666666665
BAC,2015-05-19,-0.43590000000000007
BAC,2015-05-20,0.19627999999999998
BAC,2015-05-21,0.0423875
BAC,2015-05-22,0.04740000000000002
BAC,2015-05-23,0.0
BAC,2015-05-24,0.0
BAC,2015-05-25,0.0980857142857143
BAC,2015-05-26,0.31891428571428576
BAC,2015-05-27,0.06197999999999999
BAC,2015-05-28,0.04376
BAC,2015-05-29,0.09966
BAC,2015-05-31,-0.1366
BAC,2015-06-01,0.11159999999999999
BAC,2015-06-02,0.074
BAC,2015-06-03,0.0
BAC,2015-06-04,0.0
BAC,2015-06-06,0.6908
BAC,2015-06-07,0.0
BAC,2015-06-08,0.18043750000000003
BAC,2015-06-09,0.09715714285714286
BAC,2015-06-10,0.17358
BAC,2015-06-11,0.0685375
BAC,2015-06-12,0.179375
BAC,2015-06-13,0.0
BAC,2015-06-14,0.0
BAC,2015-06-15,0.13996666666666666
BAC,2015-06-16,-0.03972857142857143
BAC,2015-06-17,0.2235
BAC,2015-06-18,0.271475
BAC,2015-06-19,0.08778333333333332
BAC,2015-06-20,0.26335
BAC,2015-06-21,0.0
BAC,2015-06-24,0.183725
BAC,2015-06-25,0.6369
BAC,2015-06-26,0.08155000000000001
BAC,2015-06-27,-0.0129
BAC,2015-06-28,0.296
BAC,2015-06-29,0.17555714285714283
BAC,2015-06-30,0.24162499999999998
BAC,2015-07-01,0.32870000000000005
BAC,2015-07-02,0.0
BAC,2015-07-03,0.0
BAC,2015-07-04,0.296
BAC,2015-07-05,0.296
BAC,2015-07-06,0.2768
BAC,2015-07-07,0.0
BAC,2015-07-09,0.163875
BAC,2015-07-10,-0.03071666666666666
BAC,2015-07-11,0.24655
BAC,2015-07-12,0.27115
BAC,2015-07-13,0.0572
BAC,2015-07-14,0.15886
BAC,2015-07-15,0.17112777777777777
BAC,2015-07-16,0.11473749999999999
BAC,2015-07-17,-0.0025857142857142862
BAC,2015-07-18,0.0
BAC,2015-07-19,0.341775
BAC,2015-07-20,0.09571000000000002
BAC,2015-07-21,0.2241111111111111
BAC,2015-07-22,0.0658375
BAC,2015-07-23,0.07425882352941177
BAC,2015-07-24,-0.06330000000000001
BAC,2015-07-25,0.074
BAC,2015-07-27,0.12040000000000001
BAC,2015-07-28,0.0
BAC,2015-07-29,0.19733333333333333
